id;name;geoid;geoname;value;datetime
10205;Generación medida solar Sevilla;27;Sevilla;13331.628;2023-04-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17097.476;2023-04-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13109.286;2023-04-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15059.777;2023-04-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15098.153;2023-04-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15610.577;2023-04-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15596.336;2023-04-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18139.336;2023-04-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17968.194;2023-04-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16358.978;2023-04-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16395.475;2023-04-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;11278.749;2023-04-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12662.114;2023-04-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16291.006;2023-04-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18088.789;2023-04-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17776.843;2023-04-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18307.904;2023-04-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12341.233;2023-04-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10233.613;2023-04-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12265.969;2023-04-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10492.558;2023-04-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15561.347;2023-05-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13867.626;2023-05-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12724.988;2023-05-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15869.546;2023-05-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17929.106;2023-05-05T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18658.27;2023-05-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17806.865;2023-05-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15379.367;2023-05-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16456.016;2023-05-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17791.695;2023-05-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18510.101;2023-05-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18876.496;2023-05-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17454.298;2023-05-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17330.706;2023-05-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17536.577;2023-05-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16304.935;2023-05-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7178.871;2023-05-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10347.992;2023-05-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14789.797;2023-05-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;9504.341;2023-05-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6081.815;2023-05-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;5298.618;2023-05-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;5240.891;2023-05-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13999.527;2023-05-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17202.918;2023-05-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12966.141;2023-05-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;5401.962;2023-05-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7634.627;2023-05-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15710.48;2023-05-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17979.13;2023-05-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17381.894;2023-05-31T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10698.819;2023-06-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;11088.116;2023-06-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15593.338;2023-06-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15983.038;2023-06-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17138.607;2023-06-05T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15779.747;2023-06-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;8525.226;2023-06-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;3072.002;2023-06-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;11526.423;2023-06-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13256.862;2023-06-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16437.312;2023-06-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14000.685;2023-06-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15989.686;2023-06-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19428.611;2023-06-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19718.824;2023-06-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18247.22;2023-06-16T00:00:00+02:00
