id;name;geoid;geoname;value;datetime
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;66871.98;2023-03-10T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;60437.167;2023-03-11T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31979.078;2023-03-12T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;46373.101;2023-03-13T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;60301.729;2023-03-14T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;42182.92;2023-03-15T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40205.652;2023-03-16T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40494.75;2023-03-17T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31845.778;2023-03-18T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;50258.996;2023-03-19T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;32549.196;2023-03-20T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27237.96;2023-03-21T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27186.006;2023-03-22T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27919.926;2023-03-23T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37048.802;2023-03-24T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;21897.496;2023-03-25T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;54250.11;2023-03-26T00:00:00+01:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;71415.845;2023-03-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29899.942;2023-03-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27788.642;2023-03-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30866.153;2023-03-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;64301.546;2023-03-31T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;44966.19;2023-04-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;65784.35;2023-04-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;74857.6;2023-04-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;72799.261;2023-04-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;45461.467;2023-04-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30732.617;2023-04-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;17914.053;2023-04-07T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24197.862;2023-04-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;17274.87;2023-04-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29161.45;2023-04-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31728.908;2023-04-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;54479.628;2023-04-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;50112.948;2023-04-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;44098.152;2023-04-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;70753.919;2023-04-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;64152.269;2023-04-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;64066.007;2023-04-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37934.647;2023-04-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;26969.71;2023-04-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24470.079;2023-04-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34165.947;2023-04-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24251.759;2023-04-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36557.603;2023-04-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24504.77;2023-04-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30456.516;2023-04-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30077.387;2023-04-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;26094.514;2023-04-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36191.587;2023-04-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;56941.414;2023-04-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;77403.626;2023-04-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;68226.229;2023-05-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36189.61;2023-05-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29084.2;2023-05-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;26079.779;2023-05-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;20867.753;2023-05-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24326.37;2023-05-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;63876.633;2023-05-07T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;57551.935;2023-05-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;55069.996;2023-05-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;81574.267;2023-05-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;83061.492;2023-05-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;78610.349;2023-05-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;86918.474;2023-05-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;79183.958;2023-05-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;88863.434;2023-05-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;91505.717;2023-05-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;86072.578;2023-05-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;85983.881;2023-05-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;88085.312;2023-05-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;72353.359;2023-05-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;46103.447;2023-05-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;43214.024;2023-05-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;38281.145;2023-05-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;53053.636;2023-05-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;76243.458;2023-05-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;23715.018;2023-05-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37485.836;2023-05-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33689.645;2023-05-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40163.776;2023-05-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40115.558;2023-05-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;35220.087;2023-05-31T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29743.946;2023-06-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;35597.592;2023-06-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30983.908;2023-06-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;25271.741;2023-06-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33795.532;2023-06-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31803.237;2023-06-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34596.538;2023-06-07T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33403.189;2023-06-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;43462.265;2023-06-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29551.62;2023-06-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27400.75;2023-06-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34759.222;2023-06-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;45242.712;2023-06-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;91195.663;2023-06-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;66515.082;2023-06-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34293.66;2023-06-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37084.548;2023-06-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;50295.951;2023-06-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;39980.071;2023-06-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37895.927;2023-06-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;32248.826;2023-06-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;57993.797;2023-06-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;46542.371;2023-06-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;28904.287;2023-06-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;22877.575;2023-06-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;58586.5;2023-06-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;63133.489;2023-06-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;47888.249;2023-06-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;66679.457;2023-06-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;87128.633;2023-06-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;65005.092;2023-07-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;65951.128;2023-07-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40215.202;2023-07-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;45364.109;2023-07-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;55624.126;2023-07-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;44302.215;2023-07-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;45082.713;2023-07-07T00:00:00+02:00
